"date","home.team","home.score","away.team","away.score","venue","home.adv","away.adv","surface"
2017-07-08,"Nortac Sparta Red B05",0,"Seattle United S Blue B05",0,"Seattle Cup BU13 Silver","neutral","neutral","Unk"
2017-07-08,"Seattle United W Blue B05",0,"Seattle United Shoreline Blue B05",7,"Seattle Cup BU13 Silver","neutral","neutral","Unk"
2017-07-09,"LWPFC White Arapaimas B05",0,"GS Surf A B05",2,"Gunners Invitational Boys 2005 Gold","neutral","neutral","Grass"
2017-07-09,"MVP Rapids Navy B05",2,"ISC Gunners B B05",1,"Gunners Invitational Boys 2005 Gold","neutral","neutral","Grass"
2017-07-09,"GS Surf A B05",6,"LWPFC White Arapaimas B05",0,"Gunners Invitational Boys 2005 Gold","neutral","neutral","Grass"
2017-07-09,"LWPFC White Orcas B05",1,"ISC Gunners C B05",3,"Gunners Invitational Boys 2005 Silver","neutral","neutral","Grass"
2017-07-09,"RSA Elite B05",1,"Seattle Celtic Orange B05",1,"Gunners Invitational Boys 2005 Silver","neutral","neutral","Grass"
2017-07-09,"RSA Elite B05",2,"Seattle Celtic Orange B05",3,"Gunners Invitational Boys 2005 Silver","neutral","neutral","Grass"
2017-07-09,"Crossfire Select Pratt B05",7,"Breakers Black B05",1,"Seattle Cup BU13 Gold","neutral","neutral","Grass"
2017-07-09,"NW United Black B05",4,"NSC Sharks Green B05",2,"Seattle Cup BU13 Gold","neutral","neutral","Grass"
2017-07-09,"NW United Black B05",1,"Crossfire Select Pratt B05",1,"Seattle Cup BU13 Gold","neutral","neutral","Grass"
2017-07-09,"Nortac Sparta Red B05",0,"Seattle United Shoreline Blue B05",1,"Seattle Cup BU13 Silver","neutral","neutral","Grass"
2017-07-14,"FC Portland White B05",3,"SCSC Blue Schalke B05",2,"Beaverton Cup U13 Bronze","neutral","neutral","Unk"
2017-07-14,"CSC Storm Navy B05",9,"Eastside Timbers Red B05",2,"Beaverton Cup U13 Bronze","neutral","neutral","Unk"
2017-07-14,"Cascade Rush Rampage B05",2,"Santos FC FGSC B05",2,"Beaverton Cup U13 Bronze","neutral","neutral","Unk"
2017-07-14,"FC Portland White B05",3,"SCSC Blue Schalke B05",2,"Beaverton Cup U13 Bronze","neutral","neutral","Unk"
2017-07-14,"CSC Storm Navy B05",9,"Eastside Timbers Red B05",2,"Beaverton Cup U13 Bronze","neutral","neutral","Unk"
2017-07-14,"Cascade Rush Rampage B05",2,"Santos FC FGSC B05",2,"Beaverton Cup U13 Bronze","neutral","neutral","Unk"
2017-07-14,"FC Portland Navy B05",0,"Academia de Futebol ADF B06",6,"Beaverton Cup U13 Gold","neutral","neutral","Unk"
2017-07-14,"Empire Salsa B05",2,"Bend FC Timbers Red B05",1,"Beaverton Cup U13 Gold","neutral","neutral","Unk"
2017-07-14,"4-H Toros FC B05",1,"PSV Union FC B05",10,"Beaverton Cup U13 Gold","neutral","neutral","Unk"
2017-07-14,"Washington Timbers USSDA B05",1,"NBT Timbers B05",0,"Beaverton Cup U13 Gold","neutral","neutral","Unk"
2017-07-14,"Aloha United Atletico Black B05",9,"Westside Timbers Copa TS B05",0,"Beaverton Cup U13 Silver","neutral","neutral","Unk"
2017-07-14,"HSC United B05",3,"Eastside FC Blue B05",4,"Beaverton Cup U13 Silver","neutral","neutral","Unk"
2017-07-14,"Eastside FC White B05",7,"ETFC Marseille Red B05",0,"Beaverton Cup U13 Silver","neutral","neutral","Unk"
2017-07-14,"Seattle United Tango B05",1,"LYS Red B05",2,"Beaverton Cup U13 Silver","neutral","neutral","Unk"
2017-07-14,"Westside Timbers Copa B05",6,"Washington Timbers White 1 B05",2,"Beaverton Cup U13 Silver","neutral","neutral","Unk"
2017-07-14,"Eastside FC White B05",7,"ETFC Marseille Red B05",0,"Beaverton Cup U13 Silver","neutral","neutral","Unk"
2017-07-14,"Seattle United Tango B05",1,"LYS Red B05",2,"Beaverton Cup U13 Silver","neutral","neutral","Unk"
2017-07-14,"Westside Timbers Copa B05",6,"Washington Timbers White 1 B05",2,"Beaverton Cup U13 Silver","neutral","neutral","Unk"
2017-07-15,"Cascade Rush Rampage B05",3,"Eastside Timbers Red B05",1,"Beaverton Cup U13 Bronze","neutral","neutral","Unk"
2017-07-15,"FC Portland White B05",1,"Santos FC FGSC B05",2,"Beaverton Cup U13 Bronze","neutral","neutral","Unk"
2017-07-15,"CSC Storm Navy B05",6,"SCSC Blue Schalke B05",3,"Beaverton Cup U13 Bronze","neutral","neutral","Unk"
2017-07-15,"Eastside Timbers Red B05",2,"FC Portland White B05",4,"Beaverton Cup U13 Bronze","neutral","neutral","Unk"
2017-07-15,"SCSC Blue Schalke B05",4,"Cascade Rush Rampage B05",1,"Beaverton Cup U13 Bronze","neutral","neutral","Unk"
2017-07-15,"Santos FC FGSC B05",1,"CSC Storm Navy B05",4,"Beaverton Cup U13 Bronze","neutral","neutral","Unk"
2017-07-15,"Cascade Rush Rampage B05",3,"Eastside Timbers Red B05",1,"Beaverton Cup U13 Bronze","neutral","neutral","Unk"
2017-07-15,"FC Portland White B05",1,"Santos FC FGSC B05",2,"Beaverton Cup U13 Bronze","neutral","neutral","Unk"
2017-07-15,"CSC Storm Navy B05",6,"SCSC Blue Schalke B05",3,"Beaverton Cup U13 Bronze","neutral","neutral","Unk"
2017-07-15,"Eastside Timbers Red B05",2,"FC Portland White B05",4,"Beaverton Cup U13 Bronze","neutral","neutral","Unk"
2017-07-15,"SCSC Blue Schalke B05",4,"Cascade Rush Rampage B05",1,"Beaverton Cup U13 Bronze","neutral","neutral","Unk"
2017-07-15,"Santos FC FGSC B05",1,"CSC Storm Navy B05",4,"Beaverton Cup U13 Bronze","neutral","neutral","Unk"
2017-07-15,"FC Portland Navy B05",0,"Empire Salsa B05",3,"Beaverton Cup U13 Gold","neutral","neutral","Unk"
2017-07-15,"Academia de Futebol ADF B06",1,"Bend FC Timbers Red B05",2,"Beaverton Cup U13 Gold","neutral","neutral","Unk"
2017-07-15,"Bend FC Timbers Red B05",5,"FC Portland Navy B05",0,"Beaverton Cup U13 Gold","neutral","neutral","Unk"
2017-07-15,"Academia de Futebol ADF B06",2,"Empire Salsa B05",4,"Beaverton Cup U13 Gold","neutral","neutral","Unk"
2017-07-15,"PSV Union FC B05",2,"NBT Timbers B05",2,"Beaverton Cup U13 Gold","neutral","neutral","Unk"
2017-07-15,"4-H Toros FC B05",0,"Washington Timbers USSDA B05",14,"Beaverton Cup U13 Gold","neutral","neutral","Unk"
2017-07-15,"NBT Timbers B05",8,"4-H Toros FC B05",0,"Beaverton Cup U13 Gold","neutral","neutral","Unk"
2017-07-15,"PSV Union FC B05",0,"Washington Timbers USSDA B05",1,"Beaverton Cup U13 Gold","neutral","neutral","Unk"
2017-07-15,"HSC United B05",1,"Aloha United Atletico Black B05",8,"Beaverton Cup U13 Silver","neutral","neutral","Unk"
2017-07-15,"Eastside FC Blue B05",3,"Westside Timbers Copa TS B05",1,"Beaverton Cup U13 Silver","neutral","neutral","Unk"
2017-07-15,"Westside Timbers Copa TS B05",0,"HSC United B05",4,"Beaverton Cup U13 Silver","neutral","neutral","Unk"
2017-07-15,"Aloha United Atletico Black B05",0,"Eastside FC Blue B05",0,"Beaverton Cup U13 Silver","neutral","neutral","Unk"
2017-07-15,"Westside Timbers Copa B05",1,"ETFC Marseille Red B05",1,"Beaverton Cup U13 Silver","neutral","neutral","Unk"
2017-07-15,"Seattle United Tango B05",5,"Washington Timbers White 1 B05",2,"Beaverton Cup U13 Silver","neutral","neutral","Unk"
2017-07-15,"Eastside FC White B05",4,"LYS Red B05",1,"Beaverton Cup U13 Silver","neutral","neutral","Unk"
2017-07-15,"Washington Timbers White 1 B05",0,"Eastside FC White B05",10,"Beaverton Cup U13 Silver","neutral","neutral","Unk"
2017-07-15,"ETFC Marseille Red B05",4,"Seattle United Tango B05",3,"Beaverton Cup U13 Silver","neutral","neutral","Unk"
2017-07-15,"LYS Red B05",0,"Westside Timbers Copa B05",3,"Beaverton Cup U13 Silver","neutral","neutral","Unk"
2017-07-15,"Westside Timbers Copa B05",1,"ETFC Marseille Red B05",1,"Beaverton Cup U13 Silver","neutral","neutral","Unk"
2017-07-15,"Seattle United Tango B05",5,"Washington Timbers White 1 B05",2,"Beaverton Cup U13 Silver","neutral","neutral","Unk"
2017-07-15,"Eastside FC White B05",4,"LYS Red B05",1,"Beaverton Cup U13 Silver","neutral","neutral","Unk"
2017-07-15,"Washington Timbers White 1 B05",0,"Eastside FC White B05",10,"Beaverton Cup U13 Silver","neutral","neutral","Unk"
2017-07-15,"ETFC Marseille Red B05",4,"Seattle United Tango B05",3,"Beaverton Cup U13 Silver","neutral","neutral","Unk"
2017-07-15,"LYS Red B05",0,"Westside Timbers Copa B05",3,"Beaverton Cup U13 Silver","neutral","neutral","Unk"
2017-07-16,"CSC Storm Navy B05",5,"SCSC Blue Schalke B05",1,"Beaverton Cup U13 Bronze","neutral","neutral","Unk"
2017-07-16,"FC Portland White B05",2,"Cascade Rush Rampage B05",0,"Beaverton Cup U13 Bronze","neutral","neutral","Unk"
2017-07-16,"CSC Storm Navy B05",3,"FC Portland White B05",2,"Beaverton Cup U13 Bronze","neutral","neutral","Unk"
2017-07-16,"Santos FC FGSC B05",1,"Eastside Timbers Red B05",1,"Beaverton Cup U13 Bronze","neutral","neutral","Unk"
2017-07-16,"Empire Salsa B05",2,"NBT Timbers B05",4,"Beaverton Cup U13 Gold","neutral","neutral","Unk"
2017-07-16,"Washington Timbers USSDA B05",2,"Bend FC Timbers Red B05",1,"Beaverton Cup U13 Gold","neutral","neutral","Unk"
2017-07-16,"NBT Timbers B05",2,"Washington Timbers USSDA B05",1,"Beaverton Cup U13 Gold","neutral","neutral","Unk"
