"name","alt.name","venue"
"Eastside FC Blue B01","Eastside FC B01 Blue C","RCL B01 Div 4"
"Eastside FC Blue B01","EFC B01 Blue","Rainier Challenge Samba U17"
"Eastside FC Blue B01","Eastside FC B01 Blue C","WYS Presidents Cup B01 Division 2"
"Eastside FC Blue B01","Eastside FC B01 Blue","PacNW Winter Classic 2001 Boys Showcase Premier 2"
"Eastside FC Red B01","Eastside FC B01 Red A","RCL B01 Div 1"
"Eastside FC Red B01","Eastside FC B01 Red","Rainier Challenge Copa U17"
"Eastside FC Red B01","Eastside FC B01 Red A","WYS Championship B01"
"Eastside FC Red B01","Eastside FC B01 Red (WA)","FWRL NW B01"
"Eastside FC White B01","Eastside FC B01 White","Eastside FC Cup BU17"
"Eastside FC White B01","Eastside FC B01 White B","RCL B01 Div 2"
"Eastside FC White B01","EASTSIDE FC B01 WHITE","Showcase of Champions U17/16 Boys"
"Eastside FC White B01","EASTSIDE FC B01 WHITE","Snohomish United Invit Gold"
"Eastside FC White B01","EASTSIDE FC B01 WHITE (WA)","Nike Crossfire Challenge Super Group U17"
"Eastside FC White B01","Eastside FC B01 White B","WYS Championship B01"
"Eastside FC White B01","Eastside FC B01 White","PacNW Winter Classic 2001 Boys Showcase Premier"
"Eastside Timbers Black B01","EASTSIDE TIMBERS 2001 BOYS BLACK (OR)","Oswego Nike Cup Silver U17"
"Eastside Timbers Black B01","EASTSIDE TIMBERS FC 2001 BLACK","Clash At the Border Gold/Silver/Bronze"
"Eastside Timbers Black B01","EASTSIDE TIMBERS 2001 BOYS BLACK (OR)","Timbers Winter Showcase 2001 Showcase U17"
"Eastside Timbers Black B01","EST 01B Black","PTT Winter B01 Division 1"
"Eastside Timbers Red B01","EASTSIDE TIMBERS FC 2001 RED EASTSIDE TIMBERS (OR)","Nike Crossfire Challenge Gold Group U17"
"Eastside Timbers Red B01","EASTSIDE TIMBERS FC 2001 RED EASTSIDE TIMBERS (OR)","Oswego Nike Cup Gold U17"
"Eastside Timbers Red B01","EASTSIDE TIMBERS FC 2001 RED EASTSIDE TIMBERS (OR)","Timbers Winter Showcase 2001 FWRL U17"
"Eastside Timbers Red B01","EST 01B Red","PTT Winter B01 Premier"
"Eastside Timbers Red B01","Eastside Timbers 01 Red Ajax (OR)","FWRL NW B01"
"Eclipse FC B01","ECLIPSE FC 01","WA Rush Cup BU17 Gold"
"Eclipse FC B01","ECLIPSE FC 01 (WA)","WA Cup Silver U17"
"Eclipse FC B01","Eclipse FC Eclipse B01","PSPL WSPL U17"
"Eclipse FC B01","BH Eclipse 2001","Starfire Spring Classic BU17"
"Eclipse FC B01","BH Eclipse 2001","Sounders FC Cup BU17"
"Eclipse FC B01","BH Eclipse 2001","Labor Day Cup BU17 Gold"
"Eclipse FC B01","Eclipse FC Eclipse B01","PSPL Win HS Super League U17"
"Eclipse FC B01","STU Eclipse [B01]","PacNW Winter Classic 2001 Boys Showcase Premier 2"
"Edmonton Drillers B01","EDMONTON DRILLERS DRILLERS DELUCA","Showcase of Champions U17/16 Boys"
"Emerald City FC Green B01","Emerald City FC B01","Labor Day Cup BU17 Silver"
"Emerald City FC Green B01","EMERALD CITY FC ECFC M01 GREEN (WA)","WA Cup Bronze U17"
"Emerald City FC Green B01","Emerald City FC M01 Green","PSPL Classic - Red U17"
"Emerald City FC Green B01","Emerald City FC B01 Green","PSPL Win HS Classic 1 - West U17"
"EPIC B01","EPIC","Skagit Firecracker Div. 1 U17"
"ETFC Valencia Black B01","EUGENE TIMBERS FC ETFC 01 VALENCIA BLACK (OR)","Timbers Winter Showcase 2001 Showcase U17"
"ETFC Valencia Black B01","EUGENE TIMBERS FC ETFC 01 VALENCIA BLACK (OR)","Timbers Winter Showcase 2001 FWRL U17"
"ETFC Valencia Black B01","ETFC Valencia Black","Portland Winter Showcase U17"
"ETFC Valencia Black B01","ETFC 01B Valencia Black","PTT Winter B01 Premier"
"ETFC Valencia Red B01","EUGENE TIMBERS FC ETFC 01B VALENCIA RED (OR)","Oswego Nike Cup Silver U17"
"ETFC Valencia Red B01","ETFC B01 Valencia Red","Beaverton Cup U17 Silver"
"ETFC Valencia Red B01","ETFC 01B Valencia Red","PTT Winter B01 Division 1"
"Evolution FC DC United B01","EVOLUTION FC 01B DC UNITED","Clash At the Border Super"
"FC Edmonds Riptide B01","FC Edmonds Riptide","PSPL WSPL U17"
"FC Edmonds Riptide B01","FC EDMONDS RIPTIDE (WA)","REDAPT Cup Gold U17"
"FC Edmonds Riptide B01","FC EDMONDS RIPTIDE","WA Rush Cup BU17 Gold"
"FC Edmonds Riptide B01","FC Edmonds Riptide","PSPL Win HS Super League U17"
"FC Portland Navy B01","FC PORTLAND ACADEMY FC PORTLAND 2001 BOYS NAVY (OR)","Timbers Winter Showcase 2001 Showcase U17"
"FC Portland Navy B01","FC PORTLAND ACADEMY FC PORTLAND 2001 BOYS NAVY (OR)","Timbers Winter Showcase 2001 FWRL U17"
"FC Portland Navy B01","FCP 01B Navy","Beaverton Cup U17 Gold"
"FC Portland Navy B01","FC Portland Boys 2001 Navy","Portland Winter Showcase U17"
"FC Portland Navy B01","FC Portland 01B NAVY","PTT Winter B01 Premier"
"FC Portland White B01","FC Portland Boys 2001 White","Portland Winter Showcase U17"
"FC Portland White B01","FC Portland 01B WHITE","PTT Winter B01 Division 1"
"FME Xtreme B01","FME Xtreme 01","Seattle Cup BU17"
"FME Xtreme B01","FME Xtreme B01","NPSL DIVISION 3 (01) U17"
"FME Xtreme B01","FME Xtreme B01 - Hemphill","Founders Cup B01 Div A"
"FPSC Fury Black B01","FPSC Fury B01 Black","PSPL WNPL U17"
"FPSC Fury Black B01","FPSC FURY B01 BLACK (WA)","Nike Crossfire Challenge Gold Group U17"
"FPSC Fury Black B01","FPSC FURY B01 BLACK (WA)","WA Cup Gold U17"
"FPSC Fury Black B01","FPSC Fury B01 Black","PSPL Win HS Super League U17"
"FPSC Fury Black B01","FPSC Fury B01 Black","PacNW Winter Classic 2001 Boys Showcase Premier 2"
"FRAM Premier B01","FRAM B01-Britton","FWRL CAS B01"
"Fraser Valley Premier B00","FRASER VALLEY PREMIER 2000 (CND:BC)","SX Cup Boys U17/18 Premier - Tier 1 U17"
"Fraser Valley Premier B01","FRASER VALLEY PREMIER (CND:BC)","SX Cup Boys U17/18 Premier - Tier 1 U17"
"Fraser Valley Premier B01","Fraser Valley Premier","BCSPL B01"
"Fraser Valley Selects B01","FV Selects U17 Boys","Starfire Spring Classic BU17"
"FSC Warriors B00","FSC Warriors","SSUL B01 18 Division 3"
"Fuerza FC Academy B02","Fuerza FC B2002","Crossfire Select U17 Gold"
"Fullerton Rangers Blue B01","Fullerton Rangers B01 Blue","FWRL CAS B01"
"Fusion FC B01","FUSION 2001 (CND)","SX Cup Boys U17/18 Premier - Tier 1 U17"
"Fusion FC B01","Fusion FC","BCSPL B01"
"FWFC Select 1 B01","FWFC Select Blanco","Xtreme Cup BU17"
"FWFC Select 1 B01","FWFC B01 Select Blanco","NPSL DIVISION 2 (01) U17"
"FWFC Select 2 B01","FWFC B01 Select Bui","Xtreme Cup BU17"
"FWFC Select B01","FWFC B01 Select","NPSL DIVISION 2 (01) U17"
"FWFC Select B01","FWFC B01 Select SM","Founders Cup B01 Div A"
"FWFC Select B01","FWFC B01 Select","Founders Cup B01 Div A"
"FWFC Sharks B00","FWFC B00 Sharks","SSUL B01 18 Division 3"
"Gala FC B01","Gala FC Boys U17A","Seattle Cup BU17"
"Gala FC B01","Gala FC Boys U17A","Xtreme Cup BU17"
"Gala FC B01","Gala FC Boys U17A","PSPL Classic - Red U17"
"Gala FC B01","Gala FC U17a","PSPL Win HS Classic 1 - West U17"
